	org1	org2	org3	org4	org5	org6	org7	org8	org9	org10	org11	org12	org13	org14	org15	org16	org17	org18	org19	org20	org21	org22	org23	org24	org25	org26	org27	org28	org29	org30	org31	org32	org33	org34	org35	org36	org37	org38	org39	org40	org41	org42	org43	org44	org45	org46	org47	org48	org49	org50	org51	org52	org53	org54	org55	org56	org57	org58	org59	org60	org61	org62	org63	org64	org65	org66	org67	org68	org69	org70	org71	org72	org73	org74	org75	org76	org77	org78	org79	org80	org81	org82	org83	org84	org85	org86	org87	org88	org89	org90	org91	org92	org93	org94	org95	org96	org97	org98	org99	org100
org27	0.01922189371181201	0.07654140531599225	0.011429682478370503	0.01693048592135316	0.048923308463515024	0.058018444947280375	0.015226629187015402	0.05772284288981789	0.02216688786464221	0.01903198278037854	0.007089421030371606	0.016329560039635586	0.07989140717896433	0.03360040801179062	0.053954550500196506	0.061497189039324926	0.03355942910848498	0.07121322920643743	0.02148737399309753	0.03345631312905163	0.012066484830075205	0.04036026842108074	0.056799145689333495	0.06413883074673045	0.0012925696276365262	0.01336276258347647	0.041635181904413995	0.024433914482519345	0.05969590582217862	0.028656678768286082	0.00652339368232866	0.05173813513179265	0.01026781946155647	0.0026962923835707467	0.05235973552042896	0.0674947485344558	0.050600534416111176	0.05644912738816114	0.05010812823445011	0.043842653631306065	0.029253617627539166	0.023912351758642647	0.025021673354970544	0.042894102569720635	0.07318330573005848	0.0690134219315103	0.07134936785801962	0.04426794197081958	0.03656066353832326	0.02789103394322659	0.02908010357063157	0.011617444931838873	0.06827456300936914	0.03203002299659305	0.021186221089952245	0.04554769313757356	0.007728942326003568	0.06458025734122502	0.04637560001586153	0.03658847657022591	0.07323911086683971	0.01655976156308397	0.00753176396250117	5.3193054475055845e-05	0.027523406292151345	0.06324685968767821	0.0383412310318564	0.057662446017797485	0.06945439812737308	0.06653233445441369	0.019884695060180757	0.01578937074442429	0.02101828101895145	0.05765112146925242	0.02232880849810444	0.03095065426250053	0.06864212221105198	0.03416575317495698	0.022855736753074493	0.046979152212161764	0.06727864299525912	0.0010254988212969973	0.07036955671066346	0.060483411060753105	0.02870213377181227	0.07324896226062981	0.03608979411377784	0.03094096456744204	0.04143711576258285	0.0616730402588043	0.010030774961530922	0.07778636277532161	0.006097096289823565	0.017780854480796363	0.06961346369003883	0.05493796304665383	0.02461418480349921	0.023897027496741226	7.757996588003025e-05	0.05094215473630201
org28	0.008146119115694983	0.006783457747020121	0.001207511179907863	0.05287461571761103	0.07356569085818086	0.04120412786713639	0.051298429672501866	0.04341954136751393	0.052283534089047415	0.06180393626129796	0.018343132915942438	0.0304091054592228	0.041121668710920475	0.023813739487936792	0.022214707055106447	0.051648380607255025	0.06557095553714337	0.022095597578230892	0.02031690312329709	0.03144071455769828	0.07711071012319053	0.06313147807709822	0.014888407172534484	0.024984113444182443	0.07217946541323386	0.026019796531108755	0.01315704834134171	0.051404255424014285	0.00385395651816391	0.0720451874456249	0.001916181740595322	0.03631988976962453	0.069938992292335	0.0706250571323347	0.014815195156240267	0.03973551520894727	0.031037874575360346	0.0470226421101571	0.022720894616600224	0.035183784094384364	0.029891343564533282	0.01923642692005781	0.04999721341220812	0.07263679987511477	0.022528371797986297	0.0030038461233770344	0.01870364306820414	0.0571347343262654	0.023950759453559182	0.05089291183343641	0.06584703537417551	0.001515622818902216	0.03460377318973173	0.0053351540239901405	0.015001501841531048	0.047403471915498624	0.05701356630212074	0.03736871018426229	0.03390800045095179	0.0656977291589443	0.05670161320957992	0.07612102559818233	0.05808284067889585	0.05461355967509612	0.0642776978386279	0.05357811537121833	0.0542433264058119	0.06106682307673572	0.00871140143746742	0.05079524186724967	0.05810037076165395	0.048928143265358395	0.0025873086424116477	0.05808635075326705	0.011308818603348075	0.001995345683281942	0.04046846750557403	0.06216130387971151	0.012086038215308044	0.06133625243534677	0.06452394238084626	0.05614251248928388	0.003128815540100156	0.048428956328832914	0.049623798308021945	0.07654011813810956	0.04128953746383259	0.011215529856585294	0.02312851330380753	0.06647817749562755	0.06441398653988226	0.03474252236218988	0.010353778377154352	0.030609785146020033	0.012644999986054435	0.03872476990972816	0.04366346490712928	0.019272345221850024	0.06320587345920362	0.055028085470629824
org29	0.05455828414592102	0.037226743173206706	0.005210001622427685	0.06765354803019774	0.03452424087744205	0.017080108218271804	0.031169376731531237	0.019617803540281767	0.03276084545696509	0.06720215723667315	0.022304631244617824	0.02222902020571116	0.06589072101932715	0.06484694900843053	0.06311450314537834	0.04766529893365637	0.02634085969930517	0.010891818490070468	0.004663450004239396	0.012046194449063484	0.07046160028893535	0.00011372660402962253	0.032247772695421596	0.06711940221769214	0.047262677707592016	0.0024223117752544356	0.07272075808723318	0.03072798539738039	0.007125983640810007	0.03256481378137341	0.02306086044901355	0.018327288853947153	0.01139908501197267	0.05158149959919046	0.07949064774685376	0.013134789788573374	0.002873005923520351	0.018064534162492655	0.048279956327463174	0.06909649199591014	0.056723371904153996	0.04348125217093855	0.06562332201737858	0.021584848033328826	0.07323622850213407	0.030272251321757784	0.032114282093672085	0.05472551391308794	0.07942858203694601	0.004649182572240003	0.02824493090598512	0.028994052674176398	0.024786540989372767	0.027874014245927326	0.0603723709416953	0.002665977591220994	0.00889654175199401	0.024690641537659052	0.018848935303647254	0.015653984636196386	0.06472280490584652	0.048107208741305536	0.01834328547768726	0.07691496542366377	0.007096396748492229	0.024798404171093233	0.057386351124946375	0.0029857288791546744	0.0749721863139887	0.024781762670079113	0.052275665231674026	0.02241003548330056	0.038975735012582786	0.0728814427663269	0.00899329725202489	0.07715593017290942	0.01940862844591435	0.07305637154998405	0.041892084544403366	0.07242989870066963	0.05769261380224771	0.023993159716635255	0.04572695782873676	0.01599772723468364	0.05323840203602043	0.062236834957889633	0.02946023092099579	0.04324441155805986	0.010349188828263349	0.03247001611262761	0.0395574251079177	0.0043599417129363705	0.009229944291674555	0.056408532858199585	0.048412349117867015	0.005145465079663118	0.054911643565923526	0.04232051288706912	0.03529444079951402	0.002750175228987093
org30	0.026075939799474118	0.060965573611819764	0.035389998708614055	0.04483274554096906	0.050588542909145454	0.02367706371791294	0.0599974385458	0.06469506345001966	0.026869967814335417	0.03304867047480767	0.0013129720650545806	0.009835300932619502	0.012901850787021961	0.0010972608131763729	0.03980165601560591	0.0615730586759761	0.07849100889743728	0.03377531256746852	0.056003995282146175	0.06076489654063706	0.02407749984993652	0.056883675034119896	0.03694834549590472	0.0780601176698485	0.06908425985493262	0.07140445589953481	0.036790907017862626	0.06620974383101624	0.0039771667869042205	0.03053167568463355	0.036841023876647755	0.01241403376679136	0.04579872097401781	0.07803985050168771	0.012043207166186098	0.03935407013925208	0.07272476723532488	0.034329646289669696	0.05756148899422886	0.0014320628474598874	0.07988074612658226	0.0211528329938744	0.027600973943133537	0.008703840925279085	0.03609624101624211	0.03291135701773637	0.03647967237641684	0.03466748149393514	0.026385396070074237	0.0064319753546901205	0.03709397688831798	0.041894946347731096	0.03511737686133147	0.07821703653071765	0.06819777005637605	0.05776121535991326	0.008155593988336759	0.020429127427116257	0.023729868596531204	0.052279665873170345	0.06147048217156576	0.056985450197935494	0.05326979180461987	0.027094519761477552	0.03313019053626653	0.02517123602288857	0.005777720225447416	0.019083454674026543	0.0374211449446008	0.04860305684714041	0.028539095071374705	0.07911722274314975	0.052293089629862434	0.02982096348731221	0.009173879501241525	0.04577340719184259	0.00013738361642114504	0.026641703943496235	0.05405087473465588	0.0701803738281521	0.06901377203120072	0.030615856607503718	0.02614993523479007	0.02869797267731384	0.02543613502214078	0.028723909874421177	0.04117267579617156	0.043641425458714	0.04538278148978342	0.05833516323474497	0.06817050119116295	0.06012791933301532	0.02313892691919598	0.0165648899611808	0.05897391378512176	0.00494874950039355	0.03054594153997168	0.04196108834048328	0.0028838897777224213	0.024471967964251534
org31	0.03236322261287972	0.018842120773932765	0.04575173746765231	0.06760727027065068	0.02407953163088756	0.07919137231729381	0.06154767501795133	0.032735194164304406	0.07663555809339566	0.04140789454918464	0.02312769402319785	0.024820636599240286	0.045434588836195264	0.06630979642778827	0.012134566225655927	0.06929241445098064	0.07032296528228014	0.0538759441041694	0.047443465844113665	0.03494162903662446	0.022724687853337117	0.008217217282152989	0.061177616409929574	0.032024021212380925	0.06755674776187524	0.04713583593551609	0.006383429611829516	0.02399246823880035	0.07690120961922209	0.005675072213855738	0.02484576211590616	0.059890765635338176	0.0244052292470389	0.058357204608727356	0.002011893440312358	0.055703231292842235	0.05952473125825504	0.067494849509045	0.07480212400122266	0.017472819022029747	0.026900004531563076	0.0027126844126969464	0.07160227570453191	0.033563602281739366	0.05815801355339362	0.005525582811804312	0.0013480657988345435	0.03754901062539005	0.011368988692348338	0.0677837052695448	0.044355097469384284	0.07960188459587479	0.027348494951164443	0.03453686867279717	0.042002529916953746	0.039235626578826656	0.017720896905316197	0.007424109054299555	0.026013690645177567	0.056398068578424165	0.01169552994350581	0.05264535234465095	0.07816594854830142	0.03681516828974757	0.026172336574035837	0.03218648462623287	0.04383917290645815	0.013578471242822552	0.03505994287396339	0.02397192480401228	0.05589115322568103	0.05265598623876256	0.015328551460873233	0.013349476468694076	0.009020061254232629	0.012136566371538607	0.07984788794866236	0.03742056081146845	0.00021600466620022907	0.030969727989709792	0.05396712520562343	0.0634551341641465	0.0075300924704909105	0.05077444884085043	0.030079717754049762	0.04875915510815868	0.06369638679269218	0.035986954117852986	0.008745297449762308	0.007256941934494572	0.009302886389323604	0.07235247002968449	0.004456709748612191	0.029540860943364517	0.023621443465135998	0.03826075585298214	0.016753907001921347	0.023233380811946532	0.017571869159010847	0.02127822978245402
org32	0.028520094234543353	0.00880282114057909	0.07831597988028718	0.04544790149195824	0.02095558467595101	0.0076944218214606425	0.012892463030016633	0.07240163422392602	0.02511671433289151	0.011122337541764145	0.061561890490614335	0.0402617824182952	0.00730285107748796	0.013028680672687	0.020389093492494813	0.031616566681592934	0.07647547977040896	0.012363095415286135	0.07350721869896025	0.01817934810982945	0.011261888117345738	0.004419117189486803	0.00046303493142040074	0.02784555981815462	0.040629821878665255	0.03662696266825728	0.036065625834345	0.0006645340944563838	0.07691798779583797	0.002255260555628187	0.021552994414271335	0.043448945988344506	0.029390606314867666	0.008563362283230066	0.0759211760542643	0.03812548920569843	0.019609381809142495	0.009469158953933859	0.018219308255256878	0.015102068710860027	0.03526759850646984	0.01584933264091941	0.06860068085525454	0.06797053169631251	0.05557372638128048	0.025040738755900068	0.03202347373764806	0.010805847597198541	0.015962988128872306	0.0670408217898332	0.07484688647611168	0.0668389297635911	0.012324449629350892	0.048024664162867374	0.04804797127154947	0.019222340838058533	0.06983284796019257	0.056675617515265744	0.06914326757096574	0.032869142886266176	0.056491471332428364	0.03226347516511165	0.033043984069612946	0.06699148357721588	0.05052974340152213	0.022614745383946148	0.04389653551086292	0.06968693866007994	0.005609095404898596	0.04646206086385132	0.0424078106999699	0.07045119873558153	0.024619484043094515	0.05131944255571342	0.01367478739682669	0.058918664812374844	0.056891859684820016	0.06716368770536725	0.0034182996424714854	0.05603359909751276	0.04937243751295139	0.04624395980445292	0.03024545750354431	0.01204964262828284	0.03852161767887769	0.030000811814649673	0.035279611283624106	0.000548446917279577	0.008930387109076445	0.05402927963859968	0.06206808668785783	0.020697900372417026	0.06348102721883399	0.03523924942128584	0.029932168009381116	0.013052665830783914	0.06871606252689998	0.005101805926907881	0.01889245522431697	0.0012239287289585476
org33	0.07853402208737854	0.033600476921033816	0.013608762555262022	0.07053370715234682	0.06672319462667965	0.06126905872864152	0.04244302037690718	0.04544124850199435	0.06956530681105577	0.027558129890379836	0.05257611263471562	0.03532562321885375	0.05508249356842285	0.06763957551130109	0.0688002300950532	0.047806176397430615	0.016749112116893665	0.012333501442960016	0.03358703925087757	0.00578857379204151	0.004741022599399534	0.01664122370219114	0.03392833828126943	0.006256500318631302	0.07781973328682179	0.03202357979712206	0.028472850865374814	0.0017259145063246795	0.04483722132934835	0.0299746979816691	0.012987325771167173	0.052864471075881644	0.019487158930370212	0.03297242157815448	0.0747479956251488	0.020796174134679334	0.019221774430282938	0.02129883772488104	0.07914669786995486	0.01942663660891108	0.0701968719288133	0.07430433799606026	0.051361797834103246	0.04077941120594524	0.03502229207247602	0.0019225644412561315	0.04929680192809337	0.07799477704736958	0.03683701354004862	0.05437178960140316	0.020214995975914113	0.02385252920003249	0.0701400865628569	0.038968994176665835	0.0004864513526558767	0.04881893796131167	0.019480216895786134	0.06373998472348871	0.03554601325808766	0.06053314414941818	0.01693635117085304	0.024629616893369618	0.033624286734158224	0.018316282342113157	0.02375745335989839	0.029238885022606107	0.007851027778906046	0.06747090505123643	0.06076554219331203	0.07675297227715212	0.05733180608277442	0.028688042820815413	0.06292143458481685	0.039970154282420886	0.047266325789630054	0.05799522517124827	0.06478678357875098	0.07461525107329123	0.024863326341701616	0.050555002417293854	0.023799845727643723	0.07683666660214333	0.006851853066067131	0.005656107610781165	0.061161943018459314	0.07242080447555992	0.03320504651652571	0.0009911385728385992	0.06621729893678267	0.06287978721830187	0.019548616926284863	0.040682785496512726	0.03081748400713864	0.07424556884012516	0.06006895405876292	0.03478457077100188	0.07911958269431384	0.054195416755071835	0.058167947534593395	0.05447437041351198
org34	0.06755209116543204	0.010169671887382626	0.03673896005321363	0.04363476812157126	0.020226684985368407	0.006250410295165843	0.04631226412128856	0.010236598896636293	0.04744021013084854	0.023921890871367618	0.014825126516906791	0.07389736496111772	0.009899486788355052	0.02111502307316191	0.007092889386162966	0.036576984363067916	0.004481113046382221	0.06941542684016878	0.024815066865933853	0.06996150529068813	0.05453823643398634	0.0495635212826784	0.03524428752780755	0.07325195309818584	0.0443168732046325	0.05968729037856679	0.055548612679833534	0.0024278467928211533	0.012518416471040333	0.03301999758771777	0.04784691819586385	0.06709143013325666	0.03775570232113336	0.006724098535116934	0.06529540291603513	0.005841921892490092	0.04706580837810728	0.007182777419593967	0.036687714269319834	0.017183054441803788	0.07495587753042351	0.06662258735647444	0.07198228242991855	0.013470489748210293	0.054644675109252	0.07740380287286427	0.0693800235127391	0.005258420976373506	0.056129870349111634	0.03501905858396561	0.0339203650979653	0.07669670223383981	0.03265261451053338	0.04028252705677713	0.030026201043429453	0.05102536964404197	0.013346700860413261	0.004020148117175921	0.04468250230858968	0.07129084637140702	0.005067085337839759	0.04325027433486569	0.039607650866304606	0.04938307012821447	0.0684726108612895	0.04277621638399474	0.03440008918483207	0.06070082027985711	0.0361210972098909	0.02752258757109276	0.021140685691614945	0.04918382551960953	0.07981809102907861	0.0024490489805994997	0.01596993140144739	0.06401194600093624	0.0027201640509225467	0.07374312092038988	0.07756789587646998	0.04067931280156536	0.07083287349279199	0.04256340034286212	0.01290596799900447	0.002264133448264909	0.03594555960586881	0.00023868711283857815	0.07847080807423705	0.029920010721596873	0.05157230366280054	0.020421081643976838	0.051008737419750004	0.012215684405986344	0.07922397170213684	0.00793826451384753	0.06027363611984659	0.02430055567889723	0.07628621618785661	0.06311631466350039	0.040189679368013716	0.05104738630682893
org35	0.05860507784277044	0.05784692684207632	0.038144468707931305	0.07807802317974553	0.04607526256131398	0.03873489016183732	0.07110155575158031	0.0575706459707503	0.01389837160063257	0.03378725336252894	0.0295773170158846	0.027511136996393865	0.03074374719430006	0.03275529247654107	0.005857001907742872	0.05601508828726583	0.015560132595615351	0.030125087276665134	0.039954119721503555	0.07698723989156926	0.013960402067152487	0.07592510166585821	0.021802341156360355	0.04479754614015275	0.03688922242534214	0.05008861131356922	0.01822486436043743	0.027393404752341477	0.015209169939817357	0.031181565354108518	0.079043003556554	0.07635908026955207	0.023508294592872982	0.014962231991206831	0.05421226552599045	0.045090379908994706	0.04989992243384923	0.013113325318704554	0.0794442087009786	0.04327187650578828	0.05519183340327454	0.028259998931332023	0.017548171080101253	0.0237079237068508	0.06702043516475453	0.052869783826783597	0.04444307300797545	0.06237862078578668	0.027009461156043156	0.04439310336403201	0.003764385248473481	0.048874869033573444	0.05959362546860666	0.03083975206634361	0.03745142286305955	0.042737684146426966	0.029633723117723703	0.0002801787391750477	0.02987051648499807	0.07165270441859412	0.02544050706841805	0.07298854481935657	0.019514197114245766	0.0632271380206487	0.016837107737909696	0.010928231878413195	0.026480538432415674	0.061237832992239775	0.07004798365370338	0.05402074515324773	0.0027206868268571595	0.06444611237887082	0.07681543396639844	0.031808556262854726	0.06521443881032093	0.0632010955061659	0.019082330735372643	0.023477558617047593	0.0662962760021137	0.060971203113912534	0.06638627775739787	0.056596292980264806	0.050883610032768915	0.05959776049473485	0.02857816732340492	0.042731027379866796	0.05862968666184832	0.009304954235888419	0.05831116016045636	0.031712316594638176	0.02338897819232936	0.0790527139849386	0.0516879554912394	0.06767514957640793	0.040667598823244604	0.03343072986357481	0.06285136611391193	0.043807277350086035	0.04734688253744623	0.0142329729948918
org36	0.06653931961552242	0.052565795442205125	0.06758973416372321	0.057741579810965525	0.01360552285997013	0.04935739678206307	0.03482092578357352	0.003473478265885994	0.02223318637850375	0.03211820993465263	0.0014323234421174291	0.04284099058786671	0.05931867054114175	0.0648771676903705	0.021268153582236566	0.04606625722230765	0.02065653523328311	0.06761789007073359	0.017422064795320075	0.0029520281137962456	0.07004432112903689	0.0763759609168114	0.0006844189978158433	0.031978425169114894	0.02569055684725427	0.06613694306041598	0.014411823705049391	0.004371039774299144	0.05811078763152355	0.05180123693507561	0.0786517753604587	0.05084860517744428	0.0781283050940712	0.037023462657042636	0.04475517745976013	0.05503795668909601	0.07851811558217472	0.005845450806650021	0.038782936967401566	0.06175921317799461	0.07145626575703251	0.03846331988893839	0.03288999851187367	0.06350345579681552	0.0581558683745003	0.06323630977775137	0.0011336405154761487	0.07353092950220519	0.033369651041788975	0.006865327791395934	0.05632292163723739	0.07394012140500868	0.02151042107853451	0.01433668757901411	0.06616512909164428	0.07262773555710465	0.005861148525106535	0.024893458806204746	0.01800613310508826	0.04049897246485397	0.027785776944423565	0.027202856869556733	0.03946738928901868	0.0054811462637892475	0.03437831129288763	0.01826465311069626	0.07813413155484254	0.004733769327856416	0.07295085680264288	0.019396464433085302	0.061053826819998276	0.010361192716886115	0.022168378974259103	0.05000247583107679	0.00038043362532569347	0.04016645171255675	0.04186123312855506	0.023753259005566366	0.04214519014089005	0.01055061537384196	0.04888717204580883	0.02604902822281935	0.009113086798354493	0.054131875142574525	0.012368852039090977	0.028019644607829432	0.03079516384277327	0.06625869732218373	0.010815583743430049	0.021812771285606044	0.033553354572372865	0.008183253755691684	0.0003891244972214558	0.04858730678674892	0.012463167317003664	0.006848382116929166	0.016250943447821128	0.008038809925074171	0.05139232237551861	0.004391718887711509
org37	0.0714002350764775	0.017006062035132857	0.038097018691733264	0.04994889556662823	0.02781993120279778	0.07068092495695764	0.0639050143192921	0.048590515013359904	0.04719006241377723	0.04534408250187586	0.06884231613585384	0.025128044667391675	0.057456046925726166	0.018272944662057818	0.04991359486181986	0.0473078387101219	0.031133208112691897	0.07498383596183185	0.03056980446892678	0.07429324888212187	0.0520282555508825	0.05905998735813558	0.037415549480764254	0.06724192581364172	0.07484523311428987	0.03805143151263618	0.044939129796835495	0.03453158993236383	0.05527168111417038	0.07907096943949818	0.04592762614062534	0.07090783653499663	0.05723072401244637	0.07524861688953495	0.022688812204163772	0.007964270818541327	0.020055445299223224	0.016915408407486544	0.0518267541728481	0.03758105576971014	0.07144328147887177	0.011167249077073569	0.027654331298220924	0.006302903810665992	0.011027917311911004	0.07641223573012751	0.06769302987438922	0.00402383087858289	0.07522517406669132	0.019009355802802698	0.006724503601447713	0.03898463882580762	0.078735464158004	0.0659818473392842	0.028829062116416174	0.07629561017964565	0.06962341409491339	0.03087544747344219	0.07067548916834125	0.06529749000819492	0.06333572287002838	0.05545289666552894	0.053183172635574566	0.032970241820226995	0.026254196965336707	0.039703524882080767	0.035737864121130454	0.06941391383916803	0.026052807150594343	0.02836045003751246	0.023723164828801897	0.020397406928468077	0.00573615792384854	0.056382688638824396	0.0273850566529228	0.04334525213131468	0.0460289329239903	0.044701475273775514	0.04784754331276048	0.02751809514972461	0.018423864675292966	0.023102704484134932	0.009590243321790535	0.0016004406813384798	0.015851796554727855	0.010215783162099	0.028528617024105002	0.012395401092507106	0.0006922571060110894	0.02401402662307503	0.07042561573607044	0.05124332785184783	0.02298588154181547	0.0735357650499049	0.060051568365498895	0.0440405640067273	0.0037662928072757576	0.012464113220714959	0.0016747691071877125	0.008565079469113038
org38	0.01919031302282737	0.06878704294995673	0.03687425701371439	0.05828849314098282	0.034419703400673775	0.007009143978726691	0.015083520103682134	0.02002603122499683	0.04167478223528197	0.029197666377765403	0.004849800710377225	0.013788946692818006	0.05720664180395974	0.033852836216353904	0.029992213042408115	0.01854957460522444	0.01419104400311607	0.056490504906441245	0.012419880283803017	0.013837406437058953	0.027494172222509085	0.01976979589362367	0.024059390550545727	0.04137834944481824	0.0645479239043416	0.04786383503461206	0.04577200746254242	0.07490926368270774	0.007081402105934842	0.07994801823143426	0.07908280899699571	0.04289820950058515	0.07836802633997927	0.06953533280941972	0.023083174159832583	0.05760779000533771	0.03840289399651233	0.054417430028849925	0.07255719396356604	0.009531636081605859	0.03446348342284744	0.0003800835463634122	0.07806519564137043	0.07826578340444841	0.017627468143263034	0.06579939224283866	0.07304590620421257	0.037305948764979335	0.027500793478531006	0.027470521363787654	0.0009682989532934539	0.02089893821465993	0.0006280282265889526	0.011144926174975752	0.042355892483972146	0.004519465663113618	0.04298864301830054	0.0640855522666888	0.04080043687294849	0.028388143059431627	0.06434933368084415	0.020776706706337685	0.0037741433010413505	0.07280063385365731	0.032717150979779126	0.05967642378835427	0.06140763967665654	0.03289822471134118	0.0025691575855055415	0.05232877655895481	0.03206383446188844	0.04123982824544755	0.024250957668235023	0.008876768021876282	0.014657479877336437	0.004643797268270733	0.03729237492564668	0.07750192007454493	0.04108349825683746	0.0011297737224138249	0.03675951553471264	0.028997944798143813	0.07871019899238378	0.00221992971498171	0.0590537093525417	0.07237401581543547	0.0219850427844477	0.051176533428463546	0.067723706377645	0.013637015128219066	0.07354550286455921	0.014117563402910855	0.04464011309264095	0.028789819047851443	0.06916459919128251	0.06960302698229563	0.05969491878394239	0.07543195774748304	0.03301055034845243	0.018546686052450082
org39	0.04358774034716091	0.019938609579650556	0.05415702186851859	0.0050353093840206945	0.043245323543328065	0.031211506738152667	0.014420586539402577	0.02980568621536051	0.028185616287441206	0.07642221813006188	0.015836096681776147	0.006352508060188349	0.02838871543835322	0.0029243563990761067	0.019909730758950445	0.06281970878313073	0.004537933137749972	0.036800782944091504	0.06925708520699016	0.046711949906247704	0.06448991492188112	0.07737466531454915	0.03676891440670106	0.015338750428458035	0.04241075567353476	0.026147005564160015	0.024127476631252993	0.0487163049539705	0.06494880877521604	0.06290186623521951	0.020124917700735018	0.06454167489163846	0.043001611448791624	0.0024414331220752494	0.02568374120592952	0.011209118491812423	0.0320559134380951	0.061434274412202686	0.020553625456991815	0.07074285021293536	0.03092814798308419	0.07957738065589962	0.06238788534690407	0.029568365925358383	0.02758758279971115	0.059366019550960776	0.0060220096808748826	0.0496874725720833	0.02733975238209018	0.037870977033309605	0.06633601436872175	0.01890647051797961	0.03410815034671243	0.03381236098915156	0.048462346977113165	0.06303975799431166	0.015084276622452411	0.013420911359804001	0.047383304643145684	0.0009659928991035738	0.026776157135392945	0.02080214471170595	0.03225067679945722	0.06810032350416101	0.06449540333455896	0.04027530687501123	0.05171116351194884	0.022564573330227277	0.030970583672965655	0.04184413870870724	0.02105174906592998	0.038559546469714635	0.008870253768295857	0.019090025844843952	0.025853814491118916	0.04568153980546329	0.03984522761129558	0.0051724817220928365	0.029068191526448368	0.06867833524128499	0.0004416752323517059	0.048108784972597	0.07106963749485522	0.01252467018741111	0.027192228438061797	0.029231240808855724	0.06103184525606948	0.007592103805712185	0.026246599447091006	0.02922480916187962	0.009112520213631061	0.05148847654953527	0.006877612572284466	0.018037380827067028	0.016575103319350665	0.008574207490960096	0.02234381854109203	0.008957447716247496	0.06394630574369982	0.03786724865945053
org40	0.07167152779949292	0.00039346681994072873	0.014587091764576154	0.016611504770102935	0.062349293254607564	0.013856026430428327	0.015105907848651113	0.05491121697259556	0.04503917689810414	0.03217820790915051	0.06639663664141712	0.05612968716525894	0.001521752838008581	0.03760849034392633	0.07672231820755003	0.029044051013785	0.06060986480569949	0.06939386835219642	0.005976927755998176	0.057884546213531236	0.04130900497958823	0.054656661759691624	0.07008703959515121	0.07561652950651783	0.05806438312924336	0.045360368579926806	0.046312016244334064	0.02946597268841476	0.06563049661500198	0.07813545146702437	0.030250218846919523	0.041789209459075244	0.004637586505183889	0.037695723741857534	0.01777186984353639	0.047370070758228994	0.018049204094931586	0.012896889442358868	0.027337785850417306	0.02626522196645123	0.021965931269262846	0.0198046320768609	0.037731702265939734	0.04652413883515316	0.06998485636712189	0.015508523440288914	0.058499851775212414	0.048027140739161006	0.030747080888664274	0.04195161900530762	0.013190772312271734	0.05963134018597109	0.03719306179656301	0.04592366013199256	0.07791039934215518	0.0299754155381072	0.010955955220261248	0.06921854041813355	0.03977477078971628	0.04049413147755189	0.0782547683662297	0.046990648704125164	0.04360541174551198	0.06126880219667544	0.008914102259776522	0.0386627593887772	0.06874314110946587	0.020056196232745648	0.0660634660011201	0.06356582580747652	0.03238530109102145	0.04743035589290488	0.05434321024493031	0.007935965433175048	0.03229478846582081	0.05544189569230297	0.0653318805962125	0.07447916225580133	0.060847458286062556	0.03190188418684243	0.07455999558115757	0.03681019112374069	0.0691032975635915	0.023787622144357964	0.018072498318104424	0.03781646293181359	0.03470946847959338	0.056872877545448654	0.053557948098628176	0.050576523756927845	0.07048248532883722	0.02159146197346895	0.016057018409177948	0.00889200350075006	0.023678868204819372	0.03826118637001971	0.04604236947930999	0.028224280979169666	0.045373307552558265	0.05846144143151616
org41	0.03987712714930384	0.06672169135392889	0.06898085303085746	0.07722665927040115	0.012945635180566706	0.032756372180092676	0.010735392986045342	0.026595255348789426	0.013261332143160845	0.021673599212057297	0.01651372823349461	0.02922595162338551	0.07774772577203029	0.06099586218824074	0.040975692132929654	0.043023706941382446	0.06407414317621932	0.02822426690180687	0.05522971002392422	0.05954624283014599	0.027484316246459643	0.0677206260509226	0.027910144923304143	0.06672337918355595	0.008480741644517665	0.012047223084518591	0.006716429711919929	0.006698659354172545	0.05272510308761861	0.05986534444497461	0.035122153432029506	0.04264220529028456	0.033909030243740396	0.02745052811790438	0.05502587838190943	0.05392097409169743	0.051911140505885765	0.04602151270533665	0.06609452395687015	0.07954352311592937	0.015381384322277815	0.012137521718361058	0.0342873510924378	0.07583814986235275	0.007061211334907895	0.07857999133085325	0.06053025441884557	0.002943042721649185	0.07696002040709923	0.05123813875632049	0.042636110568005745	0.04166014532497287	0.024663842993556378	0.044197536746261167	0.059909947026341434	0.04355455230170092	0.02748020283298619	0.04162976951881154	0.002457817073005959	0.02066562857442991	0.01665804473601413	0.06877293268939116	0.05786005772820589	0.022148988244821224	0.04721173473659447	0.043294909108369826	0.003700065041358567	0.06899200235899518	0.005087591231169446	0.024213194814931747	0.041969833171493456	0.02489823438415301	0.00027615879373617426	0.022268730749104116	0.007479318365123806	0.0021917485418371995	0.030556971857356886	0.007815679436962375	0.07329375425036967	0.06710937290407185	0.03207272216128494	0.06769333245290537	0.047187224392516866	0.07567487984195817	0.06310213543302849	0.07737110125645022	0.06824934805119802	0.043212716833475336	0.03191875781793191	0.02466181035321675	0.01186884602816777	0.06839231411264957	0.07954666212867405	0.04681754549795764	0.013509784238489617	0.002653613024025443	0.05092746942492972	0.0010887156523125441	0.04921977913377356	0.06436174375810445
